average,date,highest,lowest,order_count,volume,type_id
1390000.0,2024-06-05,1390000.0,1390000.0,1,1,62640
999900.0,2024-06-08,999900.0,999900.0,1,1,62640
989966.67,2024-06-09,990000.0,989900.0,3,3,62640
999000.0,2024-06-11,999000.0,999000.0,1,1,62640
3505.0,2024-06-12,3505.0,3505.0,1,1,62640
501252.5,2024-06-13,999000.0,3505.0,2,2,62640
987500.0,2024-06-15,987500.0,987500.0,1,1,62640
3505.0,2024-06-17,3505.0,3505.0,1,1,62640
987000.0,2024-06-18,987000.0,987000.0,1,1,62640
1007270.7,2024-06-21,1400000.0,987600.0,9,10,62640
3994000.0,2024-06-22,3994000.0,3994000.0,1,1,62640
3509.0,2024-06-24,3509.0,3509.0,1,1,62640
3200000.0,2024-06-26,3200000.0,3200000.0,1,1,62640
3513.0,2024-07-06,3513.0,3513.0,1,3,62640
5000.0,2024-07-08,5000.0,5000.0,1,1,62640
3516.0,2024-07-12,3516.0,3516.0,1,1,62640
1000758.5,2024-07-14,1998000.0,3517.0,2,2,62640
3520.0,2024-07-16,3520.0,3520.0,1,1,62640
1929750.67,2024-07-21,1996000.0,3520.0,4,30,62640
3520.0,2024-07-24,3520.0,3520.0,2,2,62640
3520.0,2024-07-29,3520.0,3520.0,1,1,62640
3847000.0,2024-07-31,3847000.0,3847000.0,1,1,62640
3523.0,2024-08-01,3523.0,3523.0,1,1,62640
3523.0,2024-08-02,3523.0,3523.0,1,1,62640
3845000.0,2024-08-05,3845000.0,3845000.0,1,1,62640
3846000.0,2024-08-06,3846000.0,3846000.0,2,2,62640
3845000.0,2024-08-10,3845000.0,3845000.0,1,1,62640
3845000.0,2024-08-13,3845000.0,3845000.0,1,1,62640
3526000.0,2024-08-15,3526000.0,3526000.0,1,1,62640
3527.0,2024-08-20,3527.0,3527.0,1,3,62640
3531.0,2024-08-25,3531.0,3531.0,1,1,62640
3825000.0,2024-08-26,3825000.0,3825000.0,1,1,62640
3531.0,2024-08-27,3531.0,3531.0,1,1,62640
1000000.0,2024-08-30,1000000.0,1000000.0,1,1,62640
3531.0,2024-08-31,3531.0,3531.0,1,1,62640
3489000.0,2024-09-01,3489000.0,3489000.0,1,1,62640
3489000.0,2024-09-03,3489000.0,3489000.0,1,1,62640
3489666.67,2024-09-04,3490000.0,3489000.0,3,3,62640
3000000.0,2024-09-08,3000000.0,3000000.0,1,1,62640
3437000.0,2024-09-14,3437000.0,3437000.0,1,1,62640
3533.0,2024-09-18,3533.0,3533.0,1,1,62640
2997000.0,2024-09-19,2997000.0,2997000.0,1,1,62640
2998000.0,2024-09-20,2998000.0,2998000.0,1,1,62640
2999000.0,2024-09-22,2999000.0,2999000.0,2,2,62640
2850000.0,2024-09-28,2900000.0,2800000.0,2,2,62640
3000000.0,2024-09-30,3000000.0,3000000.0,1,1,62640
2950000.0,2024-10-02,2950000.0,2950000.0,1,1,62640
2950000.0,2024-10-05,2950000.0,2950000.0,1,1,62640
1983845.33,2024-10-06,2974000.0,3536.0,3,3,62640
2999000.0,2024-10-08,2999000.0,2999000.0,1,1,62640
2700000.0,2024-10-09,2700000.0,2700000.0,1,1,62640
3537.0,2024-10-10,3537.0,3537.0,1,1,62640
3537.0,2024-10-16,3537.0,3537.0,1,1,62640
3537.0,2024-10-17,3537.0,3537.0,1,1,62640
1101768.5,2024-10-22,2200000.0,3537.0,2,2,62640
1501768.5,2024-10-23,3000000.0,3537.0,2,2,62640
3312500.0,2024-10-29,3327000.0,3225500.0,3,14,62640
3422000.0,2024-10-30,3469000.0,3328000.0,3,3,62640
19680000.0,2024-11-02,19680000.0,19680000.0,1,1,62640
3541.0,2024-11-03,3541.0,3541.0,1,1,62640
9826770.5,2024-11-04,19650000.0,3541.0,2,2,62640
3541.0,2024-11-06,3541.0,3541.0,1,1,62640
19800000.0,2024-11-07,19800000.0,19800000.0,5,5,62640
50000000.0,2024-11-09,50000000.0,50000000.0,4,4,62640
3547.0,2024-11-12,3547.0,3547.0,1,1,62640
3557.0,2024-11-23,3557.0,3557.0,1,1,62640
3940000.0,2024-11-26,3940000.0,3940000.0,1,1,62640
3555.4,2024-11-27,3556.0,3553.0,3,5,62640
4700000.0,2024-11-28,4900000.0,4500000.0,2,2,62640
2501277.0,2024-11-29,4999000.0,3554.0,2,2,62640
3554.0,2024-12-02,3554.0,3554.0,2,2,62640
5495000.0,2024-12-04,5495000.0,5495000.0,1,1,62640
5496000.0,2024-12-05,5496000.0,5496000.0,1,1,62640
3556.0,2024-12-07,3556.0,3556.0,2,2,62640
3556.0,2024-12-08,3556.0,3556.0,1,1,62640
2692279.0,2024-12-11,5381000.0,3558.0,2,2,62640
3560.0,2024-12-13,3560.0,3560.0,1,1,62640
3560.0,2024-12-14,3560.0,3560.0,1,1,62640
3561.0,2024-12-15,3561.0,3561.0,1,1,62640
3561.0,2024-12-16,3561.0,3561.0,1,1,62640
4498000.0,2024-12-23,4498000.0,4498000.0,1,1,62640
3567.0,2024-12-25,3567.0,3567.0,1,1,62640
4001.0,2024-12-27,4001.0,4001.0,1,1,62640
4426000.0,2024-12-28,4426000.0,4426000.0,1,1,62640
4434000.0,2024-12-30,4434000.0,4434000.0,4,8,62640
3950000.0,2025-01-02,3950000.0,3950000.0,1,1,62640
3850000.0,2025-01-05,3850000.0,3850000.0,1,1,62640
4010.0,2025-01-06,4010.0,4010.0,1,1,62640
3847000.0,2025-01-10,3847000.0,3847000.0,1,1,62640
4009.0,2025-01-11,4009.0,4009.0,1,1,62640
3840000.0,2025-01-16,3840000.0,3840000.0,1,1,62640
3839000.0,2025-01-18,3839000.0,3839000.0,1,1,62640
3825000.0,2025-01-22,3825000.0,3825000.0,1,1,62640
3829000.0,2025-01-23,3829000.0,3829000.0,1,1,62640
3664500.0,2025-01-24,3829000.0,3500000.0,2,2,62640
3500000.0,2025-01-27,3500000.0,3500000.0,1,1,62640
3498000.0,2025-01-31,3498000.0,3498000.0,1,1,62640
4018.0,2025-02-01,4018.0,4018.0,1,1,62640
4100.0,2025-02-04,4100.0,4100.0,1,1,62640
3499000.0,2025-02-06,3499000.0,3499000.0,1,1,62640
4110.0,2025-02-24,4110.0,4110.0,1,1,62640
4114.0,2025-03-01,4114.0,4114.0,1,1,62640
2975000.0,2025-03-02,2975000.0,2975000.0,1,1,62640
2974000.0,2025-03-04,2974000.0,2974000.0,1,1,62640
1488815.0,2025-03-05,2973500.0,4130.0,3,4,62640
2982000.0,2025-03-07,2982000.0,2982000.0,1,1,62640
1000000.0,2025-03-15,1000000.0,1000000.0,1,1,62640
2981000.0,2025-03-18,2981000.0,2981000.0,1,1,62640
2980000.0,2025-03-21,2980000.0,2980000.0,1,1,62640
2980000.0,2025-03-24,2980000.0,2980000.0,1,1,62640
2980000.0,2025-03-25,2980000.0,2980000.0,1,1,62640
2980000.0,2025-03-26,2980000.0,2980000.0,1,1,62640
2980000.0,2025-03-28,2980000.0,2980000.0,1,1,62640
2000000.0,2025-03-29,2000000.0,2000000.0,1,1,62640
2981000.0,2025-04-01,2982000.0,2980000.0,2,2,62640
2983000.0,2025-04-02,2983000.0,2983000.0,1,1,62640
2985666.67,2025-04-08,2991000.0,2983000.0,3,3,62640
2991000.0,2025-04-09,2991000.0,2991000.0,1,1,62640
2875571.43,2025-04-13,3000000.0,2100000.0,7,7,62640
100900.0,2025-04-16,100900.0,100900.0,1,1,62640
150000.0,2025-04-17,150000.0,150000.0,1,1,62640
4999500.0,2025-04-18,5000000.0,4999000.0,2,2,62640
9750000.0,2025-04-19,11500000.0,8000000.0,2,2,62640
6640000.0,2025-04-20,11980000.0,1300000.0,2,2,62640
1310000.0,2025-04-21,1310000.0,1310000.0,2,2,62640
1328000.0,2025-04-22,1400000.0,1310000.0,4,5,62640
1125151.52,2025-04-23,1300000.0,1000000.0,5,33,62640
3430500.0,2025-04-25,7800000.0,1245750.0,3,3,62640
101650.0,2025-04-26,101700.0,101600.0,2,2,62640
101700.0,2025-04-27,101700.0,101700.0,1,1,62640
101700.0,2025-04-28,101700.0,101700.0,2,2,62640
101700.0,2025-04-29,101700.0,101700.0,1,1,62640
102100.0,2025-04-30,102100.0,102100.0,1,1,62640
101700.0,2025-05-01,101700.0,101700.0,1,1,62640
101700.0,2025-05-02,101700.0,101700.0,1,1,62640
101600.0,2025-05-03,101600.0,101600.0,3,3,62640
101000.0,2025-05-04,101000.0,101000.0,1,1,62640
1300750.0,2025-05-05,2499000.0,102500.0,2,2,62640
2499000.0,2025-05-06,2499000.0,2499000.0,1,1,62640
327325.0,2025-05-07,1000000.0,103100.0,4,4,62640
468900.0,2025-05-08,2300000.0,102500.0,6,6,62640
1697466.67,2025-05-09,2495000.0,102400.0,3,3,62640
181990.0,2025-05-10,500000.0,102500.0,10,10,62640
700375.0,2025-05-11,2494000.0,102500.0,4,4,62640
676625.0,2025-05-12,2399000.0,102500.0,3,4,62640
102500.0,2025-05-14,102500.0,102500.0,4,4,62640
102500.0,2025-05-15,102500.0,102500.0,2,2,62640
1051250.0,2025-05-16,2000000.0,102500.0,2,2,62640
102500.0,2025-05-18,102500.0,102500.0,1,1,62640
102700.0,2025-05-19,102700.0,102700.0,1,1,62640
200000.0,2025-05-20,200000.0,200000.0,1,1,62640
1527766.67,2025-05-21,2240000.0,103300.0,3,3,62640
1378200.0,2025-05-22,2015500.0,103600.0,3,3,62640
103300.0,2025-05-24,103500.0,103100.0,2,2,62640
103400.0,2025-05-26,103400.0,103400.0,1,1,62640
2040000.0,2025-05-27,2040000.0,2040000.0,1,1,62640
103300.0,2025-05-28,103300.0,103300.0,1,1,62640
2042000.0,2025-05-31,2044000.0,2040000.0,2,2,62640
103400.0,2025-06-02,103400.0,103400.0,1,2,62640
1890000.0,2025-06-04,1890000.0,1890000.0,1,1,62640
103400.0,2025-06-05,103400.0,103400.0,1,1,62640
1896000.0,2025-06-07,1896000.0,1896000.0,1,1,62640
103400.0,2025-06-08,103400.0,103400.0,2,2,62640
103400.0,2025-06-09,103400.0,103400.0,4,5,62640
1194200.0,2025-06-10,1895000.0,493400.0,2,2,62640
1890000.0,2025-06-11,1890000.0,1890000.0,1,1,62640
104100.0,2025-06-12,104100.0,104100.0,1,1,62640
170000.0,2025-06-16,170000.0,170000.0,1,1,62640
613333.33,2025-06-18,1500000.0,170000.0,2,3,62640
973525.0,2025-06-22,1390000.0,104100.0,4,4,62640
1470000.0,2025-06-24,1470000.0,1470000.0,1,1,62640
104000.0,2025-06-25,104000.0,104000.0,1,1,62640
1513000.0,2024-05-02,1513000.0,1513000.0,2,2,62641
2756500.0,2024-05-03,4000000.0,1513000.0,2,2,62641
3110000.0,2024-05-04,4700000.0,1520000.0,2,2,62641
2336333.33,2024-05-05,3500000.0,1754500.0,3,3,62641
2132500.0,2024-05-06,3500000.0,1521000.0,4,4,62641
2510000.0,2024-05-07,3500000.0,1520000.0,2,2,62641
2012750.0,2024-05-08,3390000.0,1555000.0,4,4,62641
1555000.0,2024-05-09,1555000.0,1555000.0,4,4,62641
1815500.0,2024-05-10,2076000.0,1555000.0,4,4,62641
1910533.33,2024-05-11,2153000.0,1555000.0,14,15,62641
1776000.0,2024-05-12,1776000.0,1776000.0,1,1,62641
1602000.0,2024-05-13,1776000.0,1515000.0,3,3,62641
1515000.0,2024-05-14,1515000.0,1515000.0,1,1,62641
759979.0,2024-05-15,1515000.0,4958.0,2,2,62641
1145250.0,2024-05-16,1291000.0,500000.0,4,4,62641
1484400.0,2024-05-17,1516000.0,500000.0,4,5,62641
3198500.0,2024-05-18,3199000.0,3198000.0,2,2,62641
2978000.0,2024-05-19,2978000.0,2978000.0,1,1,62641
1333275.0,2024-05-20,3000000.0,777700.0,3,4,62641
3000000.0,2024-05-21,3000000.0,3000000.0,1,1,62641
1111942.86,2024-05-23,2998000.0,797600.0,6,7,62641
1522277.78,2024-05-24,2440500.0,797600.0,9,9,62641
888000.0,2024-05-25,888000.0,888000.0,1,1,62641
1532442.86,2024-05-26,2390000.0,888000.0,6,7,62641
1695240.0,2024-05-27,2350000.0,888100.0,4,5,62641
1335750.0,2024-05-28,2298000.0,1200000.0,7,8,62641
1588500.0,2024-05-29,1989000.0,1188000.0,2,2,62641
1572400.0,2024-05-30,2150000.0,1187000.0,5,5,62641
2201000.0,2024-05-31,2201000.0,2201000.0,1,1,62641
1187000.0,2024-06-02,1187000.0,1187000.0,1,1,62641
2068000.0,2024-06-03,2068000.0,2068000.0,1,1,62641
500200.0,2024-06-04,500200.0,500200.0,1,1,62641
2070333.33,2024-06-05,2078000.0,2066500.0,3,3,62641
500100.0,2024-06-06,500200.0,500000.0,2,2,62641
2079166.67,2024-06-08,2080000.0,2079000.0,6,6,62641
2043500.0,2024-06-09,2088000.0,1999000.0,2,2,62641
1247600.0,2024-06-10,1995000.0,500200.0,2,2,62641
533333.33,2024-06-11,600000.0,500000.0,3,3,62641
1247000.0,2024-06-12,1994000.0,500000.0,2,2,62641
1995666.67,2024-06-13,1997000.0,1995000.0,2,9,62641
500000.0,2024-06-14,500000.0,500000.0,1,2,62641
1300000.0,2024-06-15,1300000.0,1300000.0,1,1,62641
1300000.0,2024-06-16,1300000.0,1300000.0,3,3,62641
1300000.0,2024-06-17,1300000.0,1300000.0,1,1,62641
500000.0,2024-06-18,500000.0,500000.0,1,1,62641
1722000.0,2024-06-19,1944000.0,1500000.0,2,2,62641
1995000.0,2024-06-20,1995000.0,1995000.0,1,1,62641
2000000.0,2024-06-22,2000000.0,2000000.0,1,1,62641
4959.0,2024-06-23,4959.0,4959.0,1,1,62641
503719.25,2024-06-24,2000000.0,4959.0,2,4,62641
2090000.0,2024-06-25,2090000.0,2090000.0,1,1,62641
1097479.5,2024-06-30,2190000.0,4959.0,2,2,62641
2100500.0,2024-07-02,2201000.0,2000000.0,2,2,62641
4959.0,2024-07-03,4959.0,4959.0,2,3,62641
2000000.0,2024-07-07,2000000.0,2000000.0,1,1,62641
2747000.0,2024-07-08,2747000.0,2747000.0,1,1,62641
4964.0,2024-07-09,4964.0,4964.0,1,1,62641
1376482.0,2024-07-12,2748000.0,4964.0,2,2,62641
2061491.0,2024-07-14,2747000.0,4964.0,4,4,62641
2061491.5,2024-07-15,2747000.0,4966.0,4,4,62641
2624000.0,2024-07-16,2748000.0,2500000.0,2,2,62641
2750000.0,2024-07-19,2750000.0,2750000.0,1,1,62641
2750000.0,2024-07-20,2750000.0,2750000.0,1,1,62641
1377483.5,2024-07-21,2750000.0,4967.0,2,2,62641
3200000.0,2024-07-22,3200000.0,3200000.0,1,1,62641
3300000.0,2024-07-30,3300000.0,3300000.0,1,1,62641
3400000.0,2024-07-31,3400000.0,3400000.0,1,1,62641
4000000.0,2024-08-04,4000000.0,4000000.0,1,1,62641
4500000.0,2024-08-05,4500000.0,4500000.0,1,1,62641
4766000.0,2024-08-06,4766000.0,4766000.0,1,1,62641
1011333.33,2024-08-20,1014000.0,1010000.0,2,3,62641
1020000.0,2024-08-22,1020000.0,1020000.0,2,2,62641
15301333.33,2024-08-25,43850000.0,1027000.0,3,3,62641
1027000.0,2024-08-29,1027000.0,1027000.0,1,1,62641
1026000.0,2024-08-31,1026000.0,1026000.0,1,1,62641
44190000.0,2024-09-05,44190000.0,44190000.0,1,1,62641
44000000.0,2024-09-09,44000000.0,44000000.0,1,1,62641
1102666.67,2024-09-21,1103000.0,1102000.0,2,3,62641
34970000.0,2024-09-23,34970000.0,34970000.0,1,1,62641
34980000.0,2024-09-24,34980000.0,34980000.0,1,1,62641
2029000.0,2024-10-04,2029000.0,2029000.0,1,1,62641
2029000.0,2024-10-07,2029000.0,2029000.0,1,1,62641
29800000.0,2024-10-08,29800000.0,29800000.0,1,1,62641
2032000.0,2024-10-12,2032000.0,2032000.0,1,2,62641
17400000.0,2024-10-18,17400000.0,17400000.0,1,1,62641
17390000.0,2024-10-19,17415000.0,17340000.0,3,3,62641
17290000.0,2024-10-21,17290000.0,17290000.0,1,1,62641
17380000.0,2024-10-26,17380000.0,17380000.0,1,2,62641
2400000.0,2024-10-27,2400000.0,2400000.0,1,1,62641
17345000.0,2024-10-29,17390000.0,17300000.0,2,2,62641
17000000.0,2024-10-31,17000000.0,17000000.0,1,1,62641
17430000.0,2024-11-01,17430000.0,17430000.0,1,1,62641
6375000.0,2024-11-04,14410000.0,2357500.0,3,3,62641
2315000.0,2024-11-05,2315000.0,2315000.0,1,1,62641
2404000.0,2024-11-10,2404000.0,2404000.0,1,1,62641
9969000.0,2024-11-13,9969000.0,9969000.0,1,1,62641
9960000.0,2024-11-15,9960000.0,9960000.0,1,1,62641
9948000.0,2024-11-17,9948000.0,9948000.0,1,1,62641
9946000.0,2024-11-19,9946000.0,9946000.0,2,2,62641
2405000.0,2024-11-25,2405000.0,2405000.0,1,1,62641
9399000.0,2024-11-26,9399000.0,9399000.0,1,1,62641
2403000.0,2024-11-28,2403000.0,2403000.0,1,2,62641
2404000.0,2024-12-01,2404000.0,2404000.0,1,1,62641
2416000.0,2024-12-06,2416000.0,2416000.0,1,1,62641
2413000.0,2024-12-07,2413000.0,2413000.0,1,1,62641
8798000.0,2024-12-08,8798000.0,8798000.0,1,1,62641
8400000.0,2024-12-10,8400000.0,8400000.0,1,1,62641
8647000.0,2024-12-12,8647000.0,8647000.0,1,1,62641
8645000.0,2024-12-14,8645000.0,8645000.0,1,1,62641
6564333.33,2024-12-15,8644000.0,2405000.0,2,3,62641
2405000.0,2024-12-17,2405000.0,2405000.0,1,1,62641
8590000.0,2024-12-19,8590000.0,8590000.0,1,1,62641
7045000.0,2024-12-21,8592000.0,2405000.0,4,4,62641
5499500.0,2024-12-22,8594000.0,2405000.0,2,2,62641
8587000.0,2024-12-24,8587000.0,8587000.0,2,2,62641
5496500.0,2024-12-25,8588000.0,2405000.0,2,2,62641
8589000.0,2024-12-26,8589000.0,8589000.0,1,2,62641
7900000.0,2024-12-31,7900000.0,7900000.0,1,1,62641
8499000.0,2025-01-01,8499000.0,8499000.0,1,1,62641
8499000.0,2025-01-02,8499000.0,8499000.0,2,2,62641
8499000.0,2025-01-03,8499000.0,8499000.0,1,1,62641
8399000.0,2025-01-04,8399000.0,8399000.0,1,1,62641
8300000.0,2025-01-10,8300000.0,8300000.0,1,1,62641
8329000.0,2025-01-11,8329000.0,8329000.0,1,1,62641
5372500.0,2025-01-12,8330000.0,2415000.0,2,2,62641
8318000.0,2025-01-18,8318000.0,8318000.0,1,1,62641
2426000.0,2025-01-19,2426000.0,2426000.0,1,1,62641
5325000.0,2025-01-22,8225000.0,2425000.0,2,2,62641
8225000.0,2025-01-23,8225000.0,8225000.0,1,1,62641
8000000.0,2025-01-25,8000000.0,8000000.0,1,1,62641
4713500.0,2025-01-26,8218000.0,1209000.0,4,4,62641
4060515.0,2025-02-04,8111000.0,10030.0,2,2,62641
7811000.0,2025-02-06,7811000.0,7811000.0,1,3,62641
7809000.0,2025-02-08,7810000.0,7808000.0,2,2,62641
7809000.0,2025-02-11,7809000.0,7809000.0,1,1,62641
7811000.0,2025-02-12,7811000.0,7811000.0,1,1,62641
7800000.0,2025-02-15,7800000.0,7800000.0,1,3,62641
10080.0,2025-02-16,10080.0,10080.0,1,1,62641
10100.0,2025-02-21,10100.0,10100.0,1,1,62641
7789000.0,2025-02-22,7789000.0,7789000.0,1,1,62641
10220.0,2025-02-23,10220.0,10220.0,1,1,62641
10240.0,2025-03-01,10250.0,10230.0,2,2,62641
6984000.0,2025-03-02,6984000.0,6984000.0,1,1,62641
6985000.0,2025-03-03,6985000.0,6985000.0,1,1,62641
6985000.0,2025-03-04,6985000.0,6985000.0,1,1,62641
10090.0,2025-03-05,10090.0,10090.0,1,1,62641
10090.0,2025-03-07,10090.0,10090.0,1,1,62641
6984000.0,2025-03-09,6984000.0,6984000.0,2,2,62641
6984000.0,2025-03-10,6984000.0,6984000.0,2,2,62641
6984000.0,2025-03-11,6984000.0,6984000.0,2,2,62641
6983000.0,2025-03-16,6983000.0,6983000.0,1,1,62641
6980500.0,2025-03-17,6981000.0,6980000.0,2,2,62641
6981333.33,2025-03-20,6982000.0,6981000.0,3,3,62641
6986000.0,2025-03-22,6986000.0,6986000.0,1,1,62641
500400.0,2025-03-23,500400.0,500400.0,1,1,62641
6000000.0,2025-03-27,6000000.0,6000000.0,1,1,62641
6985000.0,2025-03-28,6985000.0,6985000.0,1,1,62641
6900000.0,2025-04-02,6900000.0,6900000.0,1,1,62641
6901000.0,2025-04-03,6901000.0,6901000.0,1,1,62641
6899000.0,2025-04-04,6899000.0,6899000.0,1,1,62641
6798000.0,2025-04-06,6798000.0,6798000.0,1,1,62641
5500000.0,2025-04-13,5500000.0,5500000.0,1,1,62641
3000850.0,2025-04-15,5500000.0,501700.0,2,2,62641
5000000.0,2025-04-18,5000000.0,5000000.0,1,1,62641
4376000.0,2025-04-19,5498000.0,1010000.0,4,4,62641
3339666.67,2025-04-21,4499000.0,1021000.0,3,3,62641
2624000.0,2025-04-22,3998000.0,1250000.0,2,2,62641
2211000.0,2025-04-24,3400000.0,1022000.0,2,2,62641
3494500.0,2025-04-25,3498000.0,3491000.0,2,2,62641
3990000.0,2025-04-26,3990000.0,3990000.0,1,1,62641
1022000.0,2025-04-27,1022000.0,1022000.0,1,1,62641
1025000.0,2025-04-29,1025000.0,1025000.0,1,1,62641
1026000.0,2025-05-01,1026000.0,1026000.0,1,1,62641
1026000.0,2025-05-02,1026000.0,1026000.0,2,2,62641
1625666.67,2025-05-03,2500000.0,1026000.0,7,9,62641
3200500.0,2025-05-04,3500000.0,1026000.0,6,6,62641
1026000.0,2025-05-05,1026000.0,1026000.0,1,1,62641
1026000.0,2025-05-06,1026000.0,1026000.0,1,1,62641
1026000.0,2025-05-07,1026000.0,1026000.0,2,2,62641
1975750.0,2025-05-08,4825000.0,1026000.0,4,4,62641
1026500.0,2025-05-09,1027000.0,1026000.0,2,2,62641
2488400.0,2025-05-10,3000000.0,1027000.0,5,5,62641
1027500.0,2025-05-11,1028000.0,1027000.0,2,2,62641
1029000.0,2025-05-12,1029000.0,1029000.0,1,1,62641
1028500.0,2025-05-14,1029000.0,1028000.0,4,4,62641
1027666.67,2025-05-15,1028500.0,1026000.0,3,3,62641
3610000.0,2025-05-16,3610000.0,3610000.0,1,1,62641
1026000.0,2025-05-17,1026000.0,1026000.0,2,2,62641
2074000.0,2025-05-19,3124000.0,1024000.0,2,2,62641
2983631.58,2025-05-20,3087000.0,1026000.0,7,19,62641
3478000.0,2025-05-21,3478000.0,3478000.0,1,1,62641
1026000.0,2025-05-22,1026000.0,1026000.0,1,1,62641
1638000.0,2025-05-23,3478000.0,1024000.0,4,4,62641
2237000.0,2025-05-24,3450000.0,1024000.0,2,2,62641
1023250.0,2025-05-25,1024000.0,1021000.0,4,4,62641
3290000.0,2025-05-29,3290000.0,3290000.0,1,1,62641
2484000.0,2025-05-31,3468000.0,1500000.0,2,2,62641
1500000.0,2025-06-02,1500000.0,1500000.0,1,1,62641
1500000.0,2025-06-04,1500000.0,1500000.0,2,2,62641
2243000.0,2025-06-05,3465000.0,1021000.0,2,2,62641
1021000.0,2025-06-08,1021000.0,1021000.0,1,1,62641
3433500.0,2025-06-09,3468000.0,3399000.0,2,2,62641
3490000.0,2025-06-10,3490000.0,3490000.0,1,1,62641
3495000.0,2025-06-11,3495000.0,3495000.0,1,1,62641
2300500.0,2025-06-14,3498000.0,1103000.0,2,2,62641
3499000.0,2025-06-16,3499000.0,3499000.0,1,1,62641
1102000.0,2025-06-18,1102000.0,1102000.0,1,1,62641
3628000.0,2025-06-21,3628000.0,3628000.0,1,1,62641
1597560.0,2024-05-02,3093500.0,400400.0,5,5,62642
397250.0,2024-05-03,400400.0,394100.0,4,4,62642
555280.0,2024-05-04,1200000.0,394100.0,5,5,62642
403416.67,2024-05-05,450000.0,394100.0,6,6,62642
702733.33,2024-05-06,1320000.0,394100.0,3,3,62642
1138014.29,2024-05-07,1321500.0,667700.0,7,7,62642
1086666.67,2024-05-08,2420000.0,420000.0,3,3,62642
667700.0,2024-05-09,667700.0,667700.0,2,2,62642
1194066.67,2024-05-10,2195000.0,394100.0,9,9,62642
1142820.0,2024-05-11,1855500.0,667700.0,5,5,62642
997550.0,2024-05-12,2397500.0,530900.0,8,8,62642
394150.0,2024-05-13,394200.0,394100.0,2,2,62642
394100.0,2024-05-14,394100.0,394100.0,4,4,62642
877066.67,2024-05-15,1843000.0,394100.0,3,3,62642
1289166.67,2024-05-16,1749000.0,325000.0,6,6,62642
877200.0,2024-05-17,1839000.0,396300.0,3,3,62642
467600.0,2024-05-18,467600.0,467600.0,3,4,62642
1152800.0,2024-05-19,1838000.0,467600.0,2,2,62642
810450.0,2024-05-20,1839000.0,467600.0,4,4,62642
778033.33,2024-05-22,1832500.0,476700.0,7,9,62642
600585.71,2024-05-23,1799000.0,400850.0,5,7,62642
325000.0,2024-05-24,325000.0,325000.0,4,5,62642
388700.0,2024-05-25,388700.0,388700.0,2,3,62642
675340.0,2024-05-26,999950.0,325000.0,8,10,62642
1121133.33,2024-05-27,1800000.0,325000.0,5,6,62642
597325.0,2024-05-28,676800.0,325000.0,8,8,62642
325000.0,2024-05-29,325000.0,325000.0,4,4,62642
802084.62,2024-05-30,1325000.0,325000.0,10,13,62642
1585333.33,2024-05-31,1776000.0,1490000.0,3,3,62642
325200.0,2024-06-02,325200.0,325200.0,1,1,62642
1305733.33,2024-06-03,1796000.0,325200.0,3,3,62642
1306066.67,2024-06-04,1796500.0,325200.0,3,3,62642
1306000.0,2024-06-05,1796500.0,325000.0,3,3,62642
325000.0,2024-06-06,325000.0,325000.0,1,3,62642
765628.33,2024-06-08,1794000.0,251442.5,3,3,62642
2485.0,2024-06-13,2485.0,2485.0,1,1,62642
2485.0,2024-06-17,2485.0,2485.0,1,1,62642
2485.0,2024-06-18,2485.0,2485.0,1,1,62642
999000.0,2024-06-22,999000.0,999000.0,1,1,62642
2488.0,2024-06-23,2488.0,2488.0,1,1,62642
501194.0,2024-06-24,999900.0,2488.0,2,2,62642
999900.0,2024-06-27,999900.0,999900.0,1,1,62642
778496.0,2024-06-28,1166500.0,2488.0,3,3,62642
1333000.0,2024-06-30,1333000.0,1333000.0,1,1,62642
1333000.0,2024-07-01,1333000.0,1333000.0,1,1,62642
2496.0,2024-07-08,2496.0,2496.0,1,1,62642
2497.0,2024-07-09,2497.0,2497.0,1,1,62642
1345000.0,2024-07-10,1345000.0,1345000.0,1,1,62642
2497.0,2024-07-11,2497.0,2497.0,1,1,62642
2497.0,2024-07-12,2497.0,2497.0,1,1,62642
1653625.0,2024-07-13,1796000.0,1400000.0,5,8,62642
900749.98,2024-07-14,1799000.0,2499.96,2,2,62642
1700000.0,2024-07-19,1700000.0,1700000.0,1,1,62642
899754.5,2024-07-21,1797000.0,2509.0,2,2,62642
2509.0,2024-07-22,2509.0,2509.0,1,1,62642
2509.5,2024-07-24,2510.0,2509.0,2,2,62642
2509.0,2024-07-28,2509.0,2509.0,1,1,62642
1513251.5,2024-07-30,1800000.0,2509.0,5,6,62642
1500000.0,2024-08-02,1500000.0,1500000.0,1,1,62642
2397000.0,2024-08-06,2397000.0,2397000.0,1,1,62642
1500173.33,2024-08-11,2249000.0,2520.0,3,3,62642
2525.0,2024-08-14,2525.0,2525.0,1,1,62642
1999000.0,2024-08-18,1999000.0,1999000.0,1,1,62642
2000000.0,2024-08-19,2000000.0,2000000.0,1,1,62642
2553.0,2024-08-22,2553.0,2553.0,1,1,62642
2560.0,2024-08-25,2560.0,2560.0,1,1,62642
8875500.0,2024-08-28,8876000.0,8875000.0,2,2,62642
2561.0,2024-08-31,2561.0,2561.0,1,1,62642
5917520.33,2024-09-03,8875000.0,2561.0,3,3,62642
2563.0,2024-09-12,2563.0,2563.0,1,2,62642
