type_id,median_daily_liquidity
40359,4829664999.42
40360,1991760999.6
40361,10575027000.0
40362,4924466400.0
40363,3004180600.0
40364,11757650000.0
40365,6311520000.0
40456,349432400.0
40458,21289606.37
40460,191715488.44
40462,52586910.0
40464,234610626.2
40467,2181031000.0
40468,1955500000.0
40469,2000706000.0
40470,2819200000.0
40471,1994990000.0
40472,566090000.0
40473,2002832000.0
40474,4864056000.0
40475,247200000.0
40476,1000000.0
40477,266130000.0
40478,1915405000.0
40479,3015429000.0
40480,1778306000.0
40481,1905704000.0
40482,2612600000.0
40484,52290000.0
40485,2267250000.0
40486,3008391000.0
40487,1848260000.0
40488,1103200000.0
40489,1099610000.0
40490,1639610000.0
40491,1515531000.0
40492,2317407000.0
40493,468836000.0
40495,2004500000.0
40496,1169300000.0
40497,973910000.0
40499,4178594000.0
40500,4010000.0
40502,569300000.0
40503,14175301000.0
40504,4166451000.0
40505,4953860000.0
40506,3091501000.0
40507,2354853000.0
40508,3311500000.0
40509,2057800000.0
40510,1720904000.0
40511,2051000.0
40514,1920031000.0
40515,9573001000.0
40519,5274544737257.57
40520,4606728531871.24
40522,3402610000.0
40523,1534068000.0
40524,4032330000.0
40525,2162077000.0
40526,765397000.0
40527,24032000.0
40552,13174091000.0
40553,19070153540.0
40554,9199097000.0
40555,3132807500.0
40556,36794220000.0
40557,15005797400.0
40558,34101880000.0
40559,21764910000.0
40560,33105300000.0
40561,19319485500.0
40562,26867040000.0
40563,36001252000.0
40564,5447325000.0
40565,13822535000.0
40566,3312045000.0
40567,32658770000.0
40568,6019787000.0
40569,663445000.0
40570,3889516000.0
40571,5909340000.0
40572,86872100000.0
40573,86938440000.05
40580,3644050000.0
40581,12463000.0
40582,27070000.0
40583,1701366000.0
40584,935672700.0
40585,27510000.0
40586,3213130000.0
40587,2268110000.0
40588,5027110000.0
40589,35510000.0
40590,4809600000.0
40591,9544050000.0
40592,56210000.0
40593,1708000000.0
40594,136500000.0
40595,3048500000.0
40596,27510000.0
40597,1335680000.0
40598,1686225000.0
40599,1010000.0
40600,11076060000.0
40601,20467179000.0
40602,1000000.0
40603,7499051000.0
40604,46430000.0
40605,1038770000.0
40606,5013500000.0
40607,2062891000.0
40608,1622233000.0
40609,5111000000.0
40610,94010000.0
40611,14321440000.0
40612,3614991000.0
40613,278100000.0
40614,5061000000.0
40615,10243300000.0
40616,46530000.0
40617,10529210000.0
40618,1965823000.0
40619,18302200000.0
40620,13833300000.0
40621,1010000.0
40622,27110000.0
40623,46010000.0
40624,4956660000.0
40625,19743002800.0
40626,20046550000.0
40631,15088701000.0
40632,9729200000.0
40633,16434901000.0
40634,24544001000.0
40635,8160341000.0
40636,7835900000.0
40656,12340000.0
40659,16813728000.0
40660,9567143000.0
40661,20612377000.0
40662,9466956000.0
40663,4597368500.0
40664,16493299000.0
40665,3187213000.0
40666,858560000.0
40667,4301816000.0
40668,10337721000.0
40669,2534939500.0
40670,6590429500.0
40672,1628902300.0
40673,1000000000.0
40674,15345102800.0
40684,1161000000.0
40685,750000000.0
40686,526000000.0
40690,20536555000.0
40691,9878000000.0
40692,13255550000.0
40693,23045100002.0
40694,2962100000.0
40695,30978001000.0
40696,5799670000.0
40697,365511000.0
40698,1234631000.0
40699,930300000.0
40701,713690203.5
40714,9010927000.0
40715,1660869000.0
40716,3655290000.0
40717,3178600000.0
40718,15031401020.0
40719,5632990000.0
40720,190000000.0
40721,95000000.0
40730,6014438200.0
40731,3419940000.0
40732,4570360000.0
40733,5405080000.0
40734,9459812000.0
40736,8587944400.0
40737,14578159000.0
40740,275397000.0
40741,62852000.0
40742,120000000.0
40743,444600000.0
40750,6381201000.0
40751,156000000.0
40752,662983700.0
40753,111000000.0
40754,1431377000.0
40755,100000000.0
40756,7211450000.0
40757,312000000.0
40758,39233958000.0
40762,10078657000.0
40764,6925362600.0
40770,51046470.0
40771,666646000.0
40772,303851574.0
40773,2508190000.0
40774,131249000.0
41030,80457421999.0
41031,127651262.0
41032,122256556.0
41033,344407478.0
41034,6482775076.0
41036,2048100000.0
41038,12850804800.0
41040,774211000.0
41043,2121000000.0
41044,4575300000.0
41045,1790600000.0
41046,1879020000.0
41047,7210000000.0
41048,3454400000.0
41049,1654600000.0
41050,3795800000.0
41051,5563900000.0
41052,3204000000.0
41053,2404600000.0
41054,10836668512.83
41055,5401683143.54
41056,18649973573.51
41057,10902629000.0
41058,10515904000.0
41059,25881746000.0
41061,9442814000.0
41062,13316274000.0
41063,140780000.0
41064,805030000.0
41065,332590000.0
41066,20608267500.0
41067,3266684000.0
41068,272980000.0
41069,115000000.0
41070,115000000.0
41071,230000000.0
41072,115000000.0
41076,1329790000.0
41077,908301000.0
41078,3657480000.0
41079,8393665000.0
41080,95380000.0
41081,1603830000.0
41082,581010000.0
41083,24247283200.0
41085,335281000.0
41086,5244790000.0
41087,196000000.0
41088,196000000.0
41089,98000000.0
41092,131990000.0
41093,89000000.0
41094,177000000.0
41095,180000000.0
41096,90000000.0
41099,133220000.0
41100,4952671000.0
41101,541600000.0
41102,4320611000.0
41103,9213229000.0
41104,5264794800.0
41105,110000000.0
41106,110000000.0
41107,110000000.0
41108,220000000.0
41114,1304400000.0
41115,42030000.0
41116,1503900000.0
41117,30003000.0
41118,5309329000.0
41119,4170852500.0
41120,240000000.0
41121,240000000.0
41122,240000000.0
41123,120000000.0
41126,41000000.0
41127,14000000.0
41128,1008140000.0
41129,1011006000.0
41130,8603501400.0
41132,4936481000.0
41133,90000000.0
41134,90000000.0
41135,180001000.0
41138,496050000.0
41139,16050000.0
41140,1333000000.0
41141,501470000.0
41142,10328021000.0
41143,6499300000.0
41144,230000000.0
41146,230000000.0
41148,230000000.0
41150,32690000.0
41151,225980000.0
41152,5296570000.0
41153,2581190000.0
41154,7822431500.0
41155,1214102449.66
41156,1387001000.0
41157,197394000.0
41158,701000000.0
41159,1602031000.0
41160,5396898700.0
41161,170000000.0
41162,169000000.0
41163,170000000.0
41165,85000000.0
41168,190000000.0
41169,189000000.0
41170,190000000.0
41171,95000000.0
41174,10238067000.0
41175,1238050000.0
41176,1992130000.0
41177,11013300000.0
41178,43480001000.0
41180,6774190000.0
41181,4169495000.0
41182,7657648600.0
41183,11017260000.0
41184,43496001000.0
41191,13130236750.0
41192,2383320111.0
41193,5455202000.0
41194,14480002000.0
41195,60558020000.0
41196,9110229000.0
41197,1773253000.0
41198,2884153100.0
41199,2750786970.0
41200,32800344802.02
41201,32680496400.0
41202,39996476300.0
41203,21419000001.02
41204,27672250001.04
41205,35981000001.04
41206,24541571000.0
41207,126700000010.0
41208,134621000000.0
41210,86841680001.04
41211,108581080010.02
41212,13302345540.0
41213,258434300.0
41214,21093344000.0
41215,8134884000.0
41216,1257334000.0
41217,17296862000.0
41218,75475298000.0
41219,3361644000.0
41220,133007125600.0
41221,430509700.0
41223,1694470000.0
41224,1245170000.0
41225,4106580000.0
41226,964260000.0
41227,3896001000.0
41230,250704000009.99
41236,11115617400.0
41237,3429493000.0
41238,5370395000.0
41239,12842906500.0
41240,23481379000.0
41241,6011634000.0
41242,435600000.0
41243,100000000.0
41244,4226000000.0
41249,5747027000.0
41250,3556896000.0
41251,4805728000.0
41252,9081827000.0
41253,13292150000.0
41254,50567135000.0
41255,21026971600.0
41256,4189579100.0
41257,600000000.0
41258,400000000.0
41263,69839672.4
41264,60874780.86
41265,38692654.5
41266,1589818909.0
41267,24120145430.0
41268,2286023660.0
41269,787816421.0
41270,373255349.0
41271,2740497533.0
41272,2418082890.0
41273,1822324258.0
41274,3058765292.0
41275,4996984857.0
41276,493116520.0
41277,13566627870.0
41286,2215351726.0
41287,2486105230.0
41290,805047120.0
41291,1320650850.0
41294,7059978971.0
41295,400706340.0
41298,691604256.0
41299,3491186551.0
41302,1160625749.97
41303,2022995219.0
41304,218324203.8
41305,264535833.45
41306,94812995.4
41307,533337381.2
41308,25070331060.0
41309,510070612.7
41310,1192390208.4
41311,2037520595.16
41312,2320983076.0
41313,7584000000.0
41314,62011696641.0
41316,6406467190.0
41318,1896604921.2
41320,1621123874.0
41322,8643439275.0
41324,3832537102.0
41326,2571178690.0
41328,3867304326.0
41330,4149315000.0
41332,7150896000.0
41334,10078968000.0
41336,7447041000.0
41355,201206810000.0
41361,200788600000.0
41363,201117110000.0
41365,200846810000.0
41367,200368400000.0
41369,200188400000.0
41371,200688400000.0
41373,200556300000.0
41376,134014737600.0
41379,136899783480.0
41382,143295095880.0
41385,133969495600.0
41388,65000000.0
41390,918000000.0
41392,65000000.0
41393,918000000.0
41394,918000000.0
41403,897600000.0
41404,739290000.0
41405,439556900.0
41406,9653790000.0
41407,903020000.0
41408,461030000.0
41409,48518820000.0
41410,48179300000.0
41411,10352677000.0
41412,12601800000.0
41413,3703679600.0
41414,1390430100.0
41415,10140084000.0
41417,56166350000.0
41419,12196101000.0
41420,4143510000.0
41421,7334000000.0
41438,65000000000.0
41439,8477501000.0
41440,13627010000.0
41441,10620101000.0
41442,8638501000.0
41443,9480900000.0
41444,8020501000.0
41445,785900000.0
41446,25200000000.0
41447,791900000.0
41448,791900000.0
41449,25200000000.0
41450,773400000.0
41451,400000000.0
41452,785900000.0
41456,125284505550.0
41457,17856895000.0
41458,7204474500.0
41459,82375700000.0
41460,5658256000.0
41461,2398017400.0
41462,13174263700.0
41463,18207951600.0
41464,1907527600.0
41465,3960410000.0
41466,5007022000.0
41467,12787615800.0
41468,5611721000.0
41469,7024480900.0
41470,3636281015.36
41471,518883500.0
41472,2774083200.0
41473,6966508400.0
41474,5279146000.0
41475,3733331000.0
41476,197593900.0
41477,759739250.0
41478,1037049400.0
41479,5872195800.0
41480,1480099000.0
41481,350358600.0
41482,8194880000.0
41483,8898450000.0
41484,452389550.0
41485,2370853800.0
41486,7922642800.0
41487,33494662000.0
41488,29485405000.0
41489,4629197385.86
41490,88278451500.0
41491,15046620000.0
41492,39926801000.0
41493,50034617899.99
41494,55473722000.0
41495,54329958000.0
41498,12953880000.0
41499,1857908000.0
41500,75678665000.0
41501,41405688100.0
41502,26868835000.0
41503,7494688000.0
41504,17514417199.2
41505,1805805000.0
41506,5115335000.0
41507,14131020000.0
41508,12003912000.0
41509,8434459000.0
41510,16470785000.0
41511,1648011000.0
41512,10630000.0
41514,20090000.0
41515,5426381000.0
41516,3208762000.0
41517,119787308.5
41518,224148512.0
41519,237783894.0
41520,242122100.0
41521,369512430.0
41522,249764123.2
41523,599209087.3
41524,4148207563.4
41525,21806701000.0
41526,71059743600.0
41527,9956057700.0
41528,6802916110.0
41529,3061358400.0
41530,4994138400.0
41531,8471436000.0
41532,65000000000.0
41533,27323084000.0
41534,61973642500.0
41537,194316900000.0
41565,2976640000.0
41566,3416400000.0
41575,7675330000.0
41576,6276100000.0
41579,3483588000.0
41580,50963000410.0
41582,2201209000.0
41583,84510000000.0
41584,3005000000.0
41585,2075000000.0
41586,3402000.0
41587,103000000.0
41590,83505000010.02
41591,83505000009.99
41592,83505000010.0
41593,83505000010.02
41594,83505000010.0
41595,83505000010.0
41596,83505000010.0
41597,83505000010.0
41598,1044362000.0
41599,386920000.0
41600,5593600000.0
41601,7360000000.0
41607,874184000.0
41608,203980000.0
41609,3152956000.0
41614,312700000.0
41615,308500000.0
41621,325000000.0
41622,260000000.0
41624,650000000.0
41628,60000000.0
41629,30000000.0
41632,13636000000.0
41633,399280000.0
41639,611199700.0
41640,916884900.0
41644,480000000.0
41645,624800000.0
41657,151310000.0
41662,4046990000.0
41666,2940000000.0
41667,98000000.0
41668,588000000.0
41680,415421027.0
41681,78350000.0
41682,253100000.0
41683,573770000.0
41684,1000.0
41685,2631100000.0
41686,3423100000.0
41687,3001002000.0
41697,280000000.0
41698,280000000.0
42124,5109000.29
42125,262000000.29
42126,460750000.29
42145,3090284000.0
42146,4137662000.0
42147,1732330000.0
42148,130100.0
42149,157891200.0
42150,1000000000.0
42151,1000000000.0
42152,2111101000.0
42154,503156000.0
42155,100000.0
42156,1000000.0
42158,419250000.0
42159,1002003000.0
42160,1076250000.0
42161,1372000000.0
42162,1000.0
42165,2578100000.0
42167,170020000.0
42168,7954634000.0
42169,1049930000.0
42170,2105726500.0
42171,1105640000.0
42172,1000000000.0
42173,2684223000.0
42174,500.0
42175,3281000000.0
42176,2552600000.0
42177,4063240000.0
42178,2490901100.0
42179,2406255500.0
42180,2002023000.0
42181,4170523100.0
42182,3551670000.0
42183,4258591000.0
42184,3457002000.0
42185,5015480000.0
42186,7129000000.0
42187,2501002000.0
42188,167590000.0
42189,1503469000.0
42190,4692314000.0
42191,900810000.0
42192,790684000.0
42193,1010000000.0
42194,1000250000.0
42195,432000000.0
42196,1091633200.0
42197,1761781000.0
42198,2502031000.0
42199,2401000.0
42200,4561120000.0
42201,10047632000.0
42202,3748710000.0
42203,9358800000.0
42204,8469915000.0
42205,11512200000.0
42206,9101940000.0
42207,16058700000.0
42208,21586750000.0
42209,37011410000.0
42210,10373450000.0
42211,7277300000.0
42212,14974251000.0
42213,15079000000.0
42214,47242236000.0
42215,62323200000.0
42226,44228704998.4
42231,5005.0
42241,109937700.29
42242,263810000.29
42243,150000000.29
42244,19617111000.0
42246,127510000.0
42522,13392201000.0
42526,783886399.99
42527,535285600.0
42528,727175100.0
42529,962543199.96
42530,2266547899.98
42543,4076000.0
42544,2639802000.0
42545,186922000.0
42546,1717493000.0
42547,251607600.0
42548,527551000.0
42549,1102830000.0
42550,2170800000.0
42551,2057760000.0
42552,1075100000.0
42553,429477000.0
42554,872853900.0
42555,1150580000.0
42556,1288500000.0
42557,828521000.0
42558,1700489700.0
42559,2125641000.0
42560,2509040000.0
42561,818350000.0
42562,472085000.0
42563,516660000.0
42564,5982900000.0
42565,804910000.0
42566,460100000.0
42567,1500000000.0
42568,836640000.0
42569,2286565000.0
42570,1653300000.0
42571,2690511000.0
42572,2296504000.0
42573,1086670000.0
42574,1156900000.0
42576,1137290000.0
42577,2108030000.0
42578,1134100000.0
42579,2739711000.0
42580,2008800999.99
42581,1561003000.0
42582,3060321000.0
42583,3730000999.99
42584,4626300000.0
42585,673081000.0
42586,2034931000.0
42587,3253701000.0
42588,9750201000.0
42589,1338690000.0
42590,1591262000.0
42591,1778771000.0
42592,1479910000.0
42593,2486670000.0
42594,1739200000.0
42595,531919000.0
42596,320474000.0
42597,2559800000.0
42598,543900000.0
42599,1860652000.0
42600,1002003000.0
42614,6533000000.0
42615,3929070006.72
42616,6081350000.0
42617,2988150000.0
42618,1190800000.0
42619,882073400.0
42620,1151873758000.0
42621,6535960000.0
42622,15457400000.0
42623,3250100000.0
42624,17521870000.0
42625,365801000.0
42644,10780160000.0
42645,2655670000.0
42646,1824800000.0
42647,1596320000.0
42648,2881140000.0
42649,7938200000.0
42651,2195070000.0
42652,1190400000.0
42653,2617930000.0
42671,914800000.0
42672,621000000.0
42673,390100000.0
42674,350100000.0
42675,350100000.0
42676,1032500000.0
42677,841400000.0
42678,1690100000.0
42679,8599100000.0
42680,681000000.0
42681,4765200000.0
42682,401100000.0
42685,34985664140.0
42694,2970244710.6
42695,6084144305.63
42696,6448545598.87
42698,116762000.0
42699,2505348000.0
42700,22010288.0
42701,238031235.0
42702,58099073.9
42703,732543467.0
42704,350176577.2
42705,93343500.0
42706,71749300.0
42707,209257800.0
42708,64789740.0
42709,354707900.0
42710,3300.0
42712,5706270000.0
42715,99865800.0
42717,172745410.0
42718,104796745.4
42721,85529860.0
42722,209315450.0
42723,5749610000.0
42726,17837869.0
42729,4018720000.0
42730,632672000.0
42732,4863540000.0
42733,1248598950.0
42734,1461530000.0
42736,673450000.0
42738,944970000.0
42739,68761000.0
42740,137628000.0
42741,34280000.0
42743,1189266584.14
42744,618122000.0
42746,761421100.0
42747,85760260.0
42748,75633300.0
42749,57242400.0
42750,436553800.0
42751,81163630.0
42752,804897900.0
42753,1089808700.0
42754,145486500.0
42755,197503000.0
42756,492450300.0
42757,902111300.0
42758,166902200.0
42759,537761300.0
42760,486344100.0
42761,625987160.0
42762,205761600.0
42763,949163400.0
42764,131984000.0
42765,259619680.0
42766,347714300.0
42767,678905000.0
42768,1433884100.0
42769,318743500.0
42770,1551338200.0
42771,211627000.0
42772,1319654500.0
42773,761630500.0
42774,602076700.0
42775,352505900.0
42776,910258600.0
42777,1339885500.0
42778,295962200.0
42779,1184625600.0
42780,181966700.0
42781,270976500.0
42782,129484900.0
42783,471863100.0
42784,541839000.0
42785,509182000.0
42786,621245600.0
42787,2274849700.96
42788,3154596700.0
42789,625485000.0
42790,1708152400.0
42791,94956900.0
42792,878624000.0
42793,375425500.0
42794,928980000.0
42795,371478100.0
42796,106332700.0
42797,335480020.0
42798,370282600.0
42799,381345000.0
42800,1955570000.0
42829,6482970796.49
42830,2598082249.53
42831,2894845392.8
42832,7176971073.3
42833,3986687825.56
42834,1429414606.1
42835,749369505.5
42836,266996386.0
42837,699454896.4
42838,3735514611.0
42839,2662093057.7
42840,8155810259.97
42874,366001000.0
42875,249001000.0
42876,215500000.0
42877,4207500000.0
42878,4207500000.0
42879,4215001000.0
42880,150301000.0
42881,482491000.0
42882,329982000.0
42883,4202500000.0
42884,4208500000.0
42885,4200000000.0
42886,234355000.0
42887,209509000.0
42888,167001000.0
42889,300000000.0
42890,11671020000.0
42905,960070600.0
42906,976044200.0
42907,1355930000.0
42908,2544531000.0
42909,43839700.0
43482,736301071.0
43483,6736000.0
43485,343000000.0
43486,1279441000.0
43487,1096175230.0
43488,618485800.0
43496,102164230.0
43497,81964900.0
43498,1561415500.0
43500,1001000.0
43501,78832000.0
43502,291000000.0
43503,2295590000.0
43508,1106685000.0
43510,4994001000.0
43511,200000000.0
43512,15551000.0
43515,19997301000.0
43516,1848001000.0
43517,2267000000.0
43519,4259991000.0
43520,55035000.0
43521,549000000.0
43522,302332000.0
43523,2034000.0
43530,525831600.0
43531,2334380000.0
43532,47380000.0
43544,5420640000.0
43545,840200000.0
43546,256926000.0
43547,80801000.0
43548,840200000.0
43551,6814209410.0
43552,12783906006.0
43554,6980950471.0
43555,3859269092.0
43556,13578169320.0
43658,3411901000.0
43659,400000000.0
43660,2869970300.0
43661,25200000000.0
43662,3058081000.0
43663,800000000.0
43664,3330951000.0
43665,400000000.0
43666,23347000000.0
43667,8255000000.0
43668,1101000000.0
43669,13540000000.0
43670,26341000000.0
43671,15048000000.0
43672,15406000000.0
43673,3133000000.0
43674,3079000000.0
43675,2778089800.0
43676,20356000000.0
43681,48171433999.0
43682,1554910000.0
43683,2534150000.0
43684,786720000.0
43685,630982000.0
43686,1309990000.0
43687,1162730000.0
43688,740200000.0
43689,2540800000.0
43690,90240000.0
43691,2038110000.0
43692,442780000.0
43693,1599480000.0
43694,21642356900.0
43695,3097540000.0
43696,12402852900.0
43697,8465860000.0
43698,1598540000.0
43699,1142389809.82
43700,10273617880.0
43701,8541372300.0
43702,784791944.0
43703,141674027000.0
43704,74043990000.0
43707,7522010000.0
43708,32970000000.0
43709,12924010000.0
43711,36020010000.0
43712,19985010000.0
43713,32970000000.0
43714,27597100000.0
43715,32970000000.0
43716,14022000000.0
43717,32995000000.0
43718,26148000000.0
43719,35710500000.0
43720,27289005000.0
43721,34072360000.0
43722,9774013600.0
43723,32970000000.0
43724,10598005000.0
43725,32900360000.0
43726,9874000000.0
43727,32970000000.0
43728,1559739910000.0
43729,16300000000.0
43730,32970000000.0
43732,6395400000.0
43733,4075100000.0
43734,7464000000.0
43749,84529220.0
43750,642446760.0
43751,422063000.0
43752,292389000.0
43753,923983600.0
43754,308116000.0
43755,658151000.0
43756,1013687000.0
43757,1122195000.0
43758,423150000.0
43759,855384000.0
43760,1987820000.0
43761,3371945000.0
43762,300323799.95
43763,58955800.0
43764,1183848520.0
43765,1665060000.0
43766,1208211000.0
43767,58351140.0
43768,1588861000.0
43769,3137361200.0
43770,1449472500.0
43771,1230781050.0
43772,3126402340.0
43773,902062000.11
43774,1229135000.0
43775,15398300001.0
43776,182148400.0
43777,67024100.0
43778,156317550.0
43779,338843000.0
43780,216132000.0
43781,214106400.0
43782,6000000.0
43783,607900000.0
43784,56311000.0
43785,257000000.0
43786,1530203000.0
43787,501661000.0
43788,85532000.0
43789,297076430.0
43790,404916800.0
43791,1180483400.0
43792,308456500.0
43793,285413000.0
43794,522591000.0
43795,6738221000.0
43796,748870000.0
43797,3402761000.0
43798,535300000.0
43799,996880000.0
43800,1171875000.0
43801,1110170100.0
43802,1046239000.0
43803,3423181000.0
43804,9292800.0
43805,258610000.0
43806,806118000.0
43807,373426000.0
43808,119370000.0
43809,470760000.0
43810,1512500000.0
43811,770100000.0
43812,1556720000.0
43813,9479500000.0
43814,2379360000.0
43815,1552027000.0
43816,607289000.0
43817,30412000.0
43818,1301270000.0
43819,85761000.0
43820,377433000.0
43821,505303000.0
43822,510790000.0
43823,557070000.0
43824,2838500000.0
43825,816690000.0
43826,2573582000.0
43827,130220000.0
43828,975874450.0
43829,856770000.0
43830,541595000.0
43831,502292100.0
43832,666876510.0
43833,1217055000.0
43834,150501100.0
43835,1252920000.0
43836,4082010000.0
43837,6614500000.0
43838,5001980000.0
43839,7286201000.0
43840,95010000.0
43841,83625600.0
43842,292590900.0
43843,250332500.0
43844,120345005.0
43845,226243700.0
43846,123454703.0
43847,780737000.0
43848,1693340000.0
43849,1969412000.0
43850,749741600.0
43851,636633900.0
43852,628638006.0
43853,181443440.0
43854,7498000000.0
43855,5329100000.0
43856,2909800000.0
43857,7498000000.0
43858,5824200000.0
43859,10514000000.0
43860,4846000000.0
43861,7498000000.0
43862,3200900000.0
43863,7598000000.0
43864,7413000000.0
43865,4022800000.0
43866,12346000000.0
43867,4113000000.0
43868,12525000000.0
43869,4563500000.0
43870,3780800000.0
43871,10244000000.0
43872,2966100000.0
43873,10143000000.0
43874,10298000000.0
43875,4867800000.0
43876,5019300000.0
43877,10298000000.0
43878,12790000000.0
43879,2224400000.0
43880,2706000000.0
43881,10526000000.0
43882,10110000000.0
43883,3229800000.0
43884,8300000000.0
43885,2718100000.0
43886,8098000000.0
43887,2282700000.0
43888,10496000000.0
43889,2003100000.0
43890,5279010000.0
43891,2724100000.0
43892,8300000000.0
43893,4563400000.0
43894,2061506493.81
43896,3719304020.0
43898,1795255200.0
43900,2425446000.0
43902,9375010.0
43904,62000010.0
43906,135001010.0
43908,3750000010.0
43910,7645916000.0
43911,1736430010.0
43919,3752600000.0
43920,5791700000.0
43921,10398000000.0
43925,396000000000.0
43926,99000000000.0
43927,99000000000.0
43928,99011185000.0
43929,891000000000.0
43930,2003000.0
43931,1000000.0
43932,1000000.0
43933,1001000.0
43935,59597460000.0
44002,9900000000.0
44004,9900000000.0
44006,9900000001.0
44008,9900000001.0
44010,9900000000.0
44012,9900000000.0
44014,9900000001.0
44016,9900000001.0
44018,9900000001.0
44020,9900000001.0
44022,9900000001.0
44024,9900000001.0
44026,9900000001.0
44028,9900000001.0
44030,9900000001.0
44032,9900000001.0
44034,9900000001.0
44036,9900000001.0
44038,9900000001.0
44040,9900000001.0
44042,9900000001.0
44044,9900000001.0
44046,9900000000.0
44048,9900000000.0
44050,9900000000.0
44052,9900000000.0
44054,9900000000.0
44056,9900000000.0
44058,9900000000.0
44060,9900000000.0
44062,9900000000.0
44064,9900000000.0
44067,1948625710000.0
44068,20250000.0
44069,3731000.0
44070,145080000.0
44071,46890000.0
44072,9160000.0
44074,49500000001.0
44076,49500000001.0
44078,49500000001.0
44080,49995000001.0
44082,49500000001.0
44084,49500000001.0
44086,49500000001.0
44088,49500000001.0
44090,49500000001.0
44092,49500000001.0
44094,49500000001.0
44096,49500000001.0
44101,2937000000.0
44102,11244665540.0
44103,950000000.0
44109,205207400.0
44110,926266446.2
44111,324100000.0
44112,1021900000.0
44113,404130000.0
44114,330390000.0
44120,54685000.0
44121,123472900.0
44122,34445061.6
44123,5393780.0
44124,526222800.0
44125,51573900.0
44127,1527521000.0
44134,154002340.0
44135,67236898.0
44136,542214910.0
44137,348180200.0
44138,213266900.0
44139,59687186.0
44140,107301700.0
44141,52252980.0
44142,713324551.97
44143,89272900.0
44144,39289750.0
44145,23122500.0
44146,26966692.97
44147,134611160.0
44148,1010585756.0
44149,62704700.0
44150,117631925.0
44151,146195292.96
44152,88491571.9
44153,345998160.0
44154,51092170.0
44155,293522974.9
44156,683328370.0
44157,94842531.2
44158,462181400.0
44159,193585196.0
44160,124491372.12
44161,1183750557.99
44162,78575280.0
44163,19570220.0
44164,132695347.81
44165,55609147.8
44166,113777113.99
44167,53283565.0
44168,73562160.0
44169,366555654.0
44170,181192870.0
44171,82228300.0
44172,113669234.1
44173,198165860.0
44174,72577233.0
44175,34789060.0
44176,82528410.0
44177,446877421.11
44178,464199700.0
44179,80307817.91
44180,86791710.0
44181,59073610.0
44182,96897113.0
44183,11879495.0
44184,316792800.0
44185,157332040.0
44186,560046600.0
44200,201050995.0
44203,10010000.0
44205,201924200.0
44206,3187451440.0
44207,3619699.93
44208,12565310.0
44209,18578860.0
44210,205241470.0
44211,1535568300.0
44212,43187780.0
44213,1773322000.0
44214,2321040000.0
44215,2382465300.0
44216,268683000.0
44218,850510000.0
44219,543538000.0
44220,2126100000.0
44254,10006688000.0
44255,7001001000.0
44256,754107500.0
44257,3917900000.0
44258,2787465000.0
44259,2281012500.0
44260,1719084736.2
44261,3571275500.8
44262,7665386807.56
44263,2126372962.26
44264,2437919046.0
44265,368868662.2
44266,73182241000.0
44267,9204094129.3
44268,3605372641.4
44269,2174871071.0
44270,1557649809.0
44271,16050000.0
44272,17382000.0
44280,8737350000.0
44887,892310000.0
44888,87368600.0
44889,36891600.0
44890,215385300.0
44891,1665172100.0
44892,55655000.0
44893,84759006.0
44894,1061506000.0
44895,3349127000.0
44896,611725100.0
44897,161588000.0
44898,162548000.0
44899,350753900.0
44900,1030750000.0
44901,322095340.0
44902,217679400.0
44903,822675600.0
44904,528590300.0
44905,1565087000.0
44906,1336387500.0
44907,974801700.0
44908,613224110.0
44909,595142000.0
44910,318913500.0
44911,643973000.0
44912,3069350200.0
44913,898083000.0
44914,1277688000.0
44915,811740000.0
44916,746427500.0
44917,331185700.0
44918,2837846700.0
44919,1130821548.0
44921,7932730000.0
44922,13707910000.0
44923,1588904000.0
44924,1719130400.0
44925,290325500.0
44926,1722960800.0
44927,780150000.0
44928,1227335000.0
44929,511514000.0
44930,2145418000.0
44931,296922700.0
44932,998298900.0
44933,7875455300.3
44934,3401213000.0
44935,886906200.0
44936,621739000.0
44937,1580919013.48
44938,1196524000.0
44939,2794473200.0
44940,355045000.0
44941,124430820.0
44942,116644300.0
44943,2367080400.0
44944,551674100.0
44945,2046669000.0
44946,261795700.0
44947,1511298800.0
44948,2464482740.0
44949,3055892003.03
44950,2375734000.0
44951,1731290000.0
44992,3357897593857.01
44993,27350130000.0
44995,34196821000.0
44996,504546017011.11
45009,10035890000.0
45010,4316261489.77
45011,8356801000010.0
45012,12511010000.0
45013,392909000.0
45014,1116776000.0
45015,756600000.0
45018,1440781500.0
45019,3134020000.0
45020,5911000000.0
45021,1000000.0
45022,1000000.0
45023,6534006900.0
45024,3770370000.0
45025,3105690000.0
45026,1000000.0
45027,1000000.0
45060,5312001500.0
45061,9000.0
45062,20879010000.0
45480,476600000.0
45481,28996210000.0
45482,6648785000.0
45483,485086550.0
45484,16010100000.0
45485,4455990000.0
45490,258634583.0
45491,54815182.36
45492,193932082.0
45493,53802710.8
45494,1050034577.0
45495,33325327.06
45496,737192.8
45497,11897846.1
45498,9762657.8
45499,141734232.2
45500,80687640.7
45501,64897908.8
45502,1131948472.0
45503,30126236.8
45504,1033483562.0
45505,2180539000.0
45506,14429116.7
45507,1288321070.0
45508,3312260000.0
45509,2958701000.0
45510,311463609.0
45511,1857934582.0
45512,320326462.0
45513,128040754.0
45514,474615400.0
45515,194220000.0
